entity_name,entity_type,article_ids,application,symptom,treatment,cause,subtopic,definition,subdisease,detail,prevention,advice,complication
Sinh non,topic,"['78', '245', '28', '74', '239']",,vấn đề hô hấp; vấn đề ăn uống; vàng da; khó thở; chảy máu âm đạo; thay đổi dịch âm đạo; áp lực vùng chậu; đau lưng âm ỉ; cơn co tử cung; vỡ ối; tăng bilirubin máu; vàng mắt; ngừng hô hấp; nhịp tim giảm; da nhợt; da tím,corticosteroid có thể giúp phổi trưởng thành; thuốc giảm co dùng để trì hoãn co thắt tử cung; dùng nhiệt kế đo da để điều chỉnh nhiệt độ; điều trị bằng thuốc; cho sinh sớm; chiếu đèn xanh; thay máu; kích thích trẻ; dùng caffeine; dùng thiết bị thổi khí qua mũi; mẹ uống thuốc trước sinh để kích thích sản xuất surfactant; trẻ được bơm surfactant; trẻ được hỗ trợ máy thở; điều trị bằng kháng sinh; điều trị bằng thuốc kháng virus; điều trị bằng thuốc kháng nấm; phẫu thuật kẹp ống,bệnh tiểu đường; cao huyết áp; bệnh tim; nhiễm trùng liên quan đến màng ối; nhiễm trùng liên quan đến bộ phận sinh dục; nhiễm trùng liên quan đến tiết niệu; thiếu dinh dưỡng trong khi mang thai; chảy máu do vị trí bất thường của nhau thai; cấu trúc bất thường của tử cung; sự giãn rộng quá mức của tử cung khi mang nhiều hơn một thai; sử dụng thuốc lá; sử dụng rượu; sử dụng các loại thuốc bất hợp pháp; tiểu đường; bệnh tiểu đường; cao huyết áp; bệnh tim; nhiễm trùng liên quan đến màng ối; thiếu dinh dưỡng trong khi mang thai; chảy máu do vị trí bất thường của nhau thai; cấu trúc bất thường của tử cung; sự giãn rộng quá mức của tử cung khi mang nhiều hơn một thai; sử dụng thuốc lá; sử dụng rượu; sử dụng các loại thuốc bất hợp pháp; rượu; thiếu dinh dưỡng; chảy máu nhau thai bất thường; tử cung giãn rộng khi mang đa thai; thuốc bất hợp pháp; ít sản xuất hồng cầu; hồng cầu sống ngắn; lấy máu xét nghiệm nhiều; phổi chưa sản xuất đủ surfactant; sinh quá sớm; suy hô hấp nặng; dùng oxy hoặc máy thở kéo dài; hệ miễn dịch yếu; lây từ mẹ; khi sinh; sau sinh; nguyên nhân chưa rõ; oxy chỉ là một yếu tố; nhiễm trùng bộ phận sinh dục; nhiễm trùng tiết niệu; nồng độ oxy cao; nồng độ oxy quá thấp,Chuyển dạ sinh non; Sinh cực non,trạng thái trẻ được sinh ra trước 37 tuần thai kỳ,Sinh cực non,những đứa trẻ sinh non có thể có những vấn đề sức khỏe nghiêm trọng trước mắt và cả về lâu dài; sinh non xảy ra khi quá trình mang thai diễn ra ít hơn 37 tuần; trẻ sinh đủ tháng được sinh ra trong khoảng 37 - 42 tuần kể từ kỳ kinh nguyệt cuối cùng của người mẹ; nguyên nhân gây ra sinh non là không rõ ràng và không trong tầm kiểm soát của người mẹ; bất kỳ phụ nữ nào cũng có khả năng sinh non với nguyên nhân không rõ; ngày sinh dự đoán là một dự đoán. chỉ có 5% các trường hợp sinh vào đúng ngày đó.; bé đã trưởng thành hoàn toàn nếu như được sinh ra trong tuần thứ 37 hoặc sau đó.; nếu đó là con đầu lòng thì bạn thường sẽ sinh trước ngày sinh dự đoán.; sinh non xảy ra khi quá trình mang thai diễn ra ít hơn 37 tuần; trẻ sinh đủ tháng được sinh ra trong khoảng 37 - 42 tuần kể từ kỳ kinh nguyệt cuối cùng của người mẹ; ngày sinh dự đoán là một dự đoán. chỉ có 5% các trường hợp sinh vào đúng ngày đó.; bé đã trưởng thành hoàn toàn nếu như được sinh ra trong tuần thứ 37 hoặc sau đó.; nếu đó là con đầu lòng thì bạn thường sẽ sinh trước ngày sinh dự đoán.; trẻ sinh đủ tháng được sinh ra trong khoảng 37–42 tuần; những trẻ sinh trước 32 tuần được gọi là sinh cực non; trẻ sinh non thường được chăm sóc tại phòng nicu; trẻ sinh non thiếu mỡ để giữ nhiệt; trẻ sinh non có nhu cầu đặc biệt vì phát triển nhanh và hệ tiêu hóa chưa trưởng thành; trọng lượng 500–2500g; sinh trước tuần 37 của thai kỳ; trẻ được sinh từ tuần 39 đến tuần 40 của thai kỳ; nhiều trẻ cải thiện sau 2 năm; trẻ sinh non là trẻ sinh trước 37 tuần; một số trẻ sinh non phải nằm ở đơn vị hồi sức sơ sinh (nicu) – là nơi chăm sóc những trẻ mới sinh có bệnh lý; trẻ được sinh ra vào khoảng thời gian từ tuần thứ 20 đến trước tuần thứ 37 của thai kỳ; sinh non có thể xảy ra với bất kỳ phụ nữ nào với nguyên nhân không rõ; duy trì thân nhiệt trẻ trong phạm vi bình thường giúp trẻ phát triển nhanh hơn; nguyên nhân của bệnh nay ở trẻ sinh non chưa được hiểu rõ ràng,vệ sinh tay; sản phụ có thể được chỉ định một số thuốc hoặc phương pháp điều trị nhằm dự phòng sinh non nếu có các yếu tố nguy cơ,những trẻ sinh non được chuyển đến bệnh viện có khoa chăm sóc đặc biệt cho trẻ sơ sinh (nicu: đơn vị chăm sóc tích cực trẻ sơ sinh) thì có khả năng sống cao hơn.; gia đình đóng vai trò quan trọng.; trao đổi với bác sĩ về tình trạng sức khỏe của trẻ; trẻ có thể xuất viện nếu đảm bảo sức khỏe; trẻ cần ở lại nicu để chăm sóc đặc biệt; trẻ có thể bú hoặc uống sữa bình; cân nặng tăng đều (14 gram đến 28 gram); trẻ tự thở được; bác sĩ sẽ hướng dẫn sản phụ chăm sóc trẻ như thế nào; sản phụ nên được giới thiệu đến các bác sĩ có chuyên môn trong việc quản lý các thai kỳ nguy cơ cao; nicu ở mức cao cung cấp sự chăm sóc đặc biệt cho những trẻ sơ sinh có các vấn đề sức khỏe nghiêm trọng.; cách trẻ diễn đạt ngôn ngữ và phát triển hành vi cũng là những vấn đề quan trọng trong quá trình theo dõi; một số trẻ sinh non có thể cần ngôn ngữ trị liệu và vật lý trị liệu khi trẻ lớn lên; trẻ có tiền sử biến chứng trong nicu có thể cần được tiếp tục chăm sóc bởi các chuyên gia y tế; sự hỗ trợ từ gia đình cũng rất quan trọng cho trẻ sinh non; chăm sóc cho trẻ sinh non thậm chí còn đòi hỏi khắt khe hơn chăm sóc cho một trẻ sơ sinh đủ tháng; phòng chăm sóc trẻ cũng cần đặc biệt chú ý đến nhu cầu của gia đình trẻ,tử vong; sinh non; chuyển dạ sớm; thai lưu; biến chứng nặng về trí tuệ; biến chứng nặng về thể chất; ảnh hưởng phát triển; nhiễm trùng; thiếu máu; vàng da; tổn thương não; suy tim; trẻ sinh non dễ bị nhiều biến chứng do cơ quan chưa trưởng thành; trẻ sinh non cần nằm viện lâu hơn; trẻ sinh non có nhiều vấn đề sức khỏe hơn những trẻ sinh đủ tháng; biến chứng huyết áp giảm thấp sau sinh; triệu chứng giống hen suyễn; còn ống động mạch; mạch máu cần thiết trong thai kỳ không đóng sau sinh non; gây máu dư chảy vào phổi; khó thở; bệnh võng mạc do sinh non; biến chứng mắt do mạch máu võng mạc phát triển bất thường; tật khúc xạ; những đứa trẻ sinh non có thể có những vấn đề sức khỏe nghiêm trọng trước mắt; những đứa trẻ sinh non có thể có những vấn đề sức khỏe nghiêm trọng về lâu dài; nguy cơ thai lưu (thai chết trong tử cung) cao hơn ở những phụ nữ trên 35 tuổi; viêm ruột hoại tử (nec); trẻ sinh ra càng non tháng thì càng có nhiều vấn đề về sức khỏe; ngưng thở; hội chứng suy hô hấp (rds); xuất huyết não thất (ivh); còn ống động mạch (pda); bệnh võng mạc ở trẻ sinh non (rop); loạn sản phế quản – phổi (bpd); bại não; giảm khả năng học tập; cơ quan nội tạng của trẻ không hoàn toàn sẵn sàng để tự hoạt động; nguy cơ biến chứng càng cao nếu trẻ càng sinh sớm; hậu quả từ nhẹ (cần phải đeo kính) đến nặng (mù)
Bệnh chàm,disease,['263'],chẩn đoán chủ yếu dựa vào thăm khám da lâm sàng; đôi khi sinh thiết da để xác nhận,ngứa; da khô; da đỏ; nổi ban; ban khô; ban rỉ nước; ban nổi trên mặt; ban nổi trên da đầu; ban nổi trên tay; ban nổi trên chân; các vết sẩn đỏ; khô ráp; bong vảy; có thể thành mụn mủ; xuất hiện ở nhiều vị trí; có xu hướng kết cụm,cho thuốc để giúp bé cảm thấy dễ chịu hơn cũng như để kiểm soát các triệu chứng của bệnh chàm; thuốc bôi/thoa vào da (trên bề mặt); thuốc uống; thuốc bôi trên da thường ở dạng kem hoặc thuốc mỡ; thuốc uống ở dạng viên hoặc dung dịch; loại thuốc mà chỉ có bác sĩ (và một số chuyên gia sức khỏe khác) có thể đặt mua được gọi là thuốc được kê toa; thuốc không cần kê toa là loại thuốc có thể mua mà không cần chỉ định của bác sĩ; thuốc steroid bôi da (hydrocortisone dạng kem hoặc thuốc mỡ) – có thể giúp da đỡ ngứa và bớt viêm; thuốc uống kháng histamine – có thể giúp giảm ngứa (đặc biệt là loại thuốc gây buồn ngủ); thuốc bôi ức chế miễn dịch – immunomodulator dạng bôi (thuốc không có chất steroid) – dùng để giảm viêm và trị ngứa; thuốc uống kháng sinh – có thể được bác sĩ kê toa khi có nhiễm trùng thứ phát do gãi ngứa,di truyền; có thể xảy ra ở phụ nữ có tiền sử chàm; khởi phát lần đầu khi mang thai; có thể liên quan đến miễn dịch và rối loạn tự miễn; Bệnh có thể khởi phát lần đầu trong thai kỳ; Bệnh có thể tái phát; yếu tố môi trường,,bệnh chàm là bệnh về da được các bác sĩ da liễu nhi điều trị phổ biến nhất; chàm thai kỳ (atopic eruption of pregnancy – AEP) là một dạng chàm xuất hiện trong giai đoạn mang thai,,có những lúc triệu chứng này trở nên tồi tệ (gọi là đợt bùng phát) sau khi da cải thiện tình hình tốt hơn hoặc các triệu chứng biến mất hoàn toàn (thuyên giảm); bệnh này không lây nhiễm; bác sĩ hỏi về thời điểm xuất hiện; thay đổi thói quen/lối sống; triệu chứng gây ảnh hưởng; yếu tố tăng/giảm triệu chứng; thuốc đã dùng; thường không gây hại cho mẹ và thai; đa số tự hết sau sinh; có thể tái diễn sau sinh hoặc ở lần mang thai sau; không ảnh hưởng đến sinh sản và không gây biến chứng lâu dài,luôn giữ ẩm cho da của con bạn; sử dụng các loại chất dưỡng ẩm không mùi; chất giữ ẩm dạng kem hoặc thuốc mỡ thường có tác dụng làm ẩm tốt hơn là nước xoa/sữa (lotion); bôi kem giữ ẩm ít nhất mỗi ngày một lần hoặc nhiều hơn nếu cần thiết; nên bôi kem dưỡng ẩm lên mặt và toàn thân; tránh các chất gây dị ứng; những người mẫn cảm với các loại vải thô ráp hoặc các hóa chất trong xà phòng và bột giặt nên mặc quẩn áo vải sợi mềm ví dụ như loại 100% cotton; dùng các loại tẩy/rửa dành cho da không có mùi hương; không sử dụng chất làm mềm vải khi sấy áo quần; tắm nước ấm; bôi kem dưỡng ẩm ngay sau tắm; mặc quần áo cotton thoáng mát; tránh len/gai; tránh xà phòng thô ráp; dùng máy tạo ẩm; uống đủ nước,bác sĩ có thể giúp làm dịu và kiểm soát các triệu chứng của bệnh.; nhắc bé không nên gãi; gãi ngứa có thể làm vùng phát ban càng nặng hơn và có thể dẫn đến nhiễm trùng; hỏi bác sĩ xem liệu dị ứng có phải là nguyên nhân gây ra bệnh chàm của bé hay không; hãy nói chuyện với bác sĩ nếu bạn có câu hỏi hoặc thắc mắc gì về việc cho bé dùng thuốc; bệnh chàm là bệnh mạn tính nên bệnh có thể cứ trở đi trở lại nhiều lần,
Bóc tách màng ối,topic,['73'],,,,,,,,,,,có thể chuyển dạ trong 48 giờ
Ba tháng cuối,topic,['36'],,nghẹt mũi; cảm thấy mệt mỏi; đau bụng; đau lưng; tiêu chảy; cơ thể mình vụng về và nặng nề hơn; chuột rút chân do áp lực tử cung; hội chứng chân không yên; ợ nóng do tử cung to; cử động của bé; cảm giác mắc tiểu nhiều hơn; giấc mơ kỳ lạ vào tuần cuối thai kỳ,,,,,,ba tháng cuối mang thai được gọi là “giai đoạn căng” của thai kỳ; thích thú với cảm giác cử động của bé; những vấn đề khác ảnh hưởng đến giấc ngủ,,cần những giấc ngủ ngắn; nằm nghiêng bên trái là tốt nhất vì giúp máu lưu thông; có thể đặt gối giữa hai đầu gối hoặc sau lưng để dễ chịu hơn; ham muốn tình dục có thể giảm do cơ thể nặng nề và bận rộn chuẩn bị cho sinh nở,
Vàng da do sữa mẹ,disease,['209'],,,,chưa tìm ra nguyên nhân; có thể do mối liên hệ giữa những chất có trong sữa mẹ với sự ức chế quá trình ly giải bilirubin,,,,vàng da hiện hữu sau khi giai đoạn vàng da sinh lý dần lắng xuống; vàng da do sữa mẹ thường kéo dài từ 3-12 tuần sau sinh,,chỉ cần trẻ còn bú mẹ tốt và nồng độ bilirubin được theo dõi,biến chứng nguy hiểm hiếm khi xảy ra
Chlamydia,subdisease,"['249', '44']",,,,,,bệnh lây truyền qua đường tình dục do vi khuẩn; chlamydia là một bệnh lây truyền qua đường tình dục do vi khuẩn chlamydia trachomatis gây ra.,,,,cần xét nghiệm và điều trị; nên được xét nghiệm chlamydia mỗi năm; nam giới dưới 25 tuổi hoạt động tình dục ở khu vực có nhiều trường hợp nhiễm chlamydia cũng được khuyến cáo; nam giới từ 13 tuổi quan hệ tình dục với nam giới nên được kiểm tra hàng năm,viêm vùng chậu; vô sinh
Tai nạn xe hơi,topic,['82'],,đau bụng; rò dịch âm đạo; xuất hiện cơn co thắt tử cung,,,,,,,,cần gọi bác sĩ ngay lập tức,hầu hết tổn thương thai nhi xảy ra vài giờ sau tai nạn
Bệnh lây truyền qua đường tình dục,topic,"['116', '68', '249']",,,có thể chữa khỏi hoàn toàn bằng kháng sinh nếu được phát hiện sớm và điều trị kịp thời; stds do vi khuẩn có thể chữa khỏi bằng kháng sinh,lây qua tiếp xúc da; vi khuẩn; virus; lậu; mụn cóc sinh dục; mụn rộp sinh dục,,các căn bệnh lây lan qua tiếp xúc tình dục; bệnh lây truyền qua đường tình dục (stds) có thể do vi khuẩn hoặc virus gây ra.; bệnh lây truyền qua đường tình dục (stds) là các bệnh truyền nhiễm có thể lây từ người này sang người khác qua hoạt động tình dục.; bệnh lây truyền qua đường tình dục là các bệnh có thể lây nhiễm từ người này sang người khác thông qua quan hệ tình dục.; nhiều bệnh lây truyền qua đường tình dục không gây ra bất kỳ triệu chứng nào; bệnh lây truyền qua đường tình dục là nhóm bệnh có thể lây nhiễm từ người này sang người khác qua hoạt động tình dục.; bệnh lây truyền qua đường tình dục là một loại bệnh có thể lây nhiễm qua quan hệ tình dục không an toàn.,Chlamydia; Lậu; Herpes; HIV; HPV; Giang mai; Trùng roi (trichomonas vaginalis); Viêm gan siêu vi B; Aids,người nhiễm có thể không có triệu chứng nhưng vẫn truyền bệnh; thử nghiệm std thường có ở các trung tâm y tế và tại các sự kiện sàng lọc cộng đồng. trường học cũng có thể cung cấp dịch vụ kiểm tra tại chỗ hoặc thông tin về nơi kiểm tra. công cụ định vị xét nghiệm std online cung cấp các địa điểm xét nghiệm gần đó. bao gồm cả những địa điểm cung cấp dịch vụ miễn phí hoặc chi phí thấp.,tiêm phòng: tạo miễn dịch để phòng ngừa viêm gan siêu vi B và một số chủng HPV; sử dụng bao cao su latex khi quan hệ; tránh hành vi quan hệ nguy hiểm gây rách niêm mạc; quan hệ tình dục an toàn; sử dụng bao cao su thích hợp và đúng cách; đi xét nghiệm std,làm xét nghiệm stds định kỳ; điều trị sớm để giảm nguy cơ lây sang con; cả mẹ và bạn tình đều cần điều trị; người trẻ khi quan hệ tình dục có thể tự bảo vệ mình khỏi std bằng một số biện pháp; cách duy nhất để biết chắc chắn liệu bạn có mắc stds hay không là đi xét nghiệm; hỗ trợ tìm kiếm và theo dõi chăm sóc sức khỏe vị thành niên; trò chuyện cùng con của bạn; chuẩn bị cho sự tự lập của con bạn; nắm rõ các thông tin; làm việc với bác sĩ của con bạn; tìm kiếm các nguồn thông tin,tổn hại nặng cho cơ thể; tử vong; stds có thể lây sang thai nhi; không biết mình bị nhiễm bệnh vì stds thường không có triệu chứng; khó khăn hoặc thậm chí là vô sinh; tăng nguy cơ nhiễm HIV
Rau cài răng lược,topic,['23'],,,có thể cắt tử cung ngay sau mổ lấy thai nếu không kiểm soát được chảy máu,,,,,thời điểm sinh: thường lên kế hoạch sinh từ tuần 35–37 tại bệnh viện chuyên khoa có đầy đủ trang thiết bị và bác sĩ kinh nghiệm,,,gai rau xâm nhập vào lớp cơ tử cung; lan tới cơ quan lân cận như bàng quang; có thể gây chảy máu nặng khi lấy rau; phải cắt tử cung; nguy cơ tổn thương bàng quang cao
Nhóm máu,topic,['44'],,,,mẹ rh âm và thai rh dương,,,,,globulin miễn dịch rh sẽ được tiêm để ngăn ngừa biến chứng,,
Ngoại xoay thai,topic,['72'],,,,,,ngoại xoay thai là thủ thuật trong đó bác sĩ sẽ nâng và xoay thai nhi từ bên ngoài thành bụng của thai phụ để tăng khả năng sinh con bằng đường âm đạo; ngoại xoay thai là một cách để biến một em bé từ ngôi mông thành ngôi đầu trong tử cung người mẹ,,ngoại xoay thai có khuynh hướng khó thực hiện hơn khi ngày sinh càng đến gần; bác sĩ sẽ sử dụng bàn tay của mình để xoay thai từ bên ngoài bụng; tỉ lệ thành công trung bình là khoảng 65%,,bác sĩ cũng có thể đề nghị lặp lại thủ thuật ngoại xoay thai,sinh non; một vài trẻ sau đó di chuyển về ngôi mông trở lại; ối vỡ sớm; mất máu cho bé hoặc mẹ; suy thai dẫn đến phải mổ lấy thai cấp cứu; em bé có thể trở lại vị trí ngôi mông sau khi thực hiện ngoại xoay thai; em bé sẽ quay trở lại vị trí ngôi mông
Khởi phát chuyển dạ,subtopic,['73'],,,sử dụng thuốc hoặc phương pháp khác để kích thích co tử cung và làm cổ tử cung mở; bác sĩ sẽ khởi phát chuyển dạ; bác sĩ của bạn sẽ kiểm tra xem cổ tử cung của bạn có mềm và đã mở chưa; thuốc này giúp cổ tử cung của bạn mềm lại và mở ra; bác sĩ cũng có thể làm “vỡ ối” của bạn hoặc dùng một ngón tay để tách cổ tử cung khỏi màng ối xung quanh đầu em bé; bác sĩ sẽ theo dõi bạn cẩn thận,sức khỏe của mẹ và thai nhi có nguy cơ nguy hiểm; thai đã quá 2 tuần so với ngày dự sanh; bạn đã bị vỡ ối nhưng vẫn chưa có cơn gò tử cung; bạn bị cao huyết áp; bạn bị nhiễm trùng trong tử cung; bạn bị bệnh tiểu đường; không đủ nước ối cho bé,,khởi phát chuyển dạ là việc sử dụng các loại thuốc hoặc các phương pháp khác để khởi phát chuyển dạ; khởi phát chuyển dạ là tạo ra sự co bóp của tử cung để em bé được sinh ra qua ngã âm đạo; khởi phát chuyển dạ là quá trình giúp tống thai và nhau ra khỏi tử cung và bắt đầu một cuộc sống mới bên ngoài tử cung của bé,,thường thực hiện sau 1–2 tuần quá ngày; trường hợp này được gọi là khởi phát chuyển dạ có chọn lọc; quá trình này được gọi là “khởi phát chuyển dạ” hay còn gọi là “giục sanh”; phương pháp này thường gây khởi phát chuyển dạ; nó có thể mất nhiều thời gian hơn nếu bạn được khởi phát chuyển dạ sớm hoặc đây là con đầu lòng của bạn,,khởi phát chuyển dạ được đề nghị khi sức khỏe của mẹ và thai nhi có nguy cơ nguy hiểm; đừng ăn quá nhiều trước khi đến bệnh viện; báo với bác sĩ nếu bạn cảm thấy quá đau; thường thì quá trình khởi phát chuyển dạ diễn ra êm đẹp và bạn có thể sanh ngả âm đạo,thuốc không hiệu quả; phải sinh mổ; cơn co tử cung quá mạnh; có thể còn có những nguy cơ khác nếu được chỉ định khởi phát chuyển dạ do các bệnh lý nội khoa
Mũ chụp cổ tử cung,topic,['17'],,kích ứng âm đạo; dị ứng chất diệt tinh trùng; có mùi; kích ứng; mùi khó chịu,,,,mũ chụp cổ tử cung là một mũ nhựa tròn nhỏ vừa vặn chụp lên cổ tử cung và giữ nguyên vị trí nhờ lực hút,,có quai để lấy ra; mũ chụp cổ tử cung phải được đặt giữ nguyên vị trí trong 6 giờ sau khi quan hệ nhưng không được quá tổng 48 giờ; không ảnh hưởng đến nội tiết tự nhiên của phụ nữ; không ảnh hưởng đến nguồn sữa trong thời gian cho con bú; có thể đặt mũ chụp lên đến 40 giờ trước khi quan hệ tình dục,,không ảnh hưởng hormone; dùng được khi cho con bú; cần bác sĩ kê đơn và chọn đúng kích cỡ; đặt trước quan hệ đến 6 giờ; mũ chụp cổ tử cung được khuyên nên dùng kèm với chất diệt tinh trùng; bạn nên đợi 6 tuần sau khi sinh để sử dụng phương pháp này; không nên sử dụng mũ chụp cổ tử cung khi đang hành kinh để tránh nguy cơ nhiễm trùng và sốc nhiễm độc,không bảo vệ khỏi HIV và stds
Loạn khuẩn âm đạo,disease,['6'],,ngứa; tiết dịch âm đạo bất thường; dịch âm đạo loãng; dịch âm đạo màu xám; dịch âm đạo màu trắng; dịch âm đạo màu xanh; dịch âm đạo có mùi hôi tanh; nóng rát khi tiểu,kháng sinh: tinidazole dùng cho loạn khuẩn âm đạo tái phát hoặc kháng trị,sự mất cân bằng hệ vi sinh âm đạo; giảm lactobacilli; vi khuẩn kỵ khí phát triển quá mức; mất cân bằng vi khuẩn âm đạo do giảm lactobacilli,,,,nhiều trường hợp không có triệu chứng; trường hợp nguy cơ sti có thể cần xét nghiệm chuyên sâu,hạn chế số bạn tình; sử dụng bao cao su; tránh thụt rửa âm đạo; không dùng xà phòng thơm hoặc chất khử mùi; giặt đồ lót bằng chất tẩy nhẹ hoặc không mùi; dùng xà phòng nhẹ; băng vệ sinh/tampon không mùi,,sinh non; nhiễm trùng hậu phẫu sau phá thai hoặc cắt tử cung; viêm vùng chậu (pid) gây vô sinh; giảm tỉ lệ ivf thành công; ối vỡ non; viêm nội mạc tử cung sau sinh; viêm màng ối; tăng nguy cơ sinh non và bại não ở trẻ sơ sinh
Rau tiền đạo,topic,"['79', '23']",,chảy máu nặng trong thai kỳ; chảy máu nặng khi sinh; chảy máu 3 tháng cuối,thường cần sinh mổ; có nguy cơ sinh non trước 37 tuần; có thể tiêm steroid hỗ trợ trưởng thành phổi thai; dùng thuốc giảm co để trì hoãn sinh; nếu bánh rau bám <20mm so với lỗ cổ tử cung ở tuần 36 thì mổ lấy thai; nếu >20mm có thể sinh thường,bám thấp <20mm so với lỗ cổ tử cung; che toàn bộ lỗ cổ tử cung; bánh rau bám đoạn dưới hoặc che phủ cổ tử cung,Chuyển dạ sinh non,,,mà không đau,,siêu âm lại ở tuần 32 và 36; đo chiều dài cổ tử cung để tiên lượng sinh non và nguy cơ chảy máu; cần chuẩn bị đội ngũ sản khoa và gây mê hồi sức,chảy máu âm đạo nhiều vào cuối thai kỳ; đe dọa tính mạng mẹ và con; cản trở sinh thường; thường phải mổ lấy thai; có thể chảy máu nặng; cần truyền máu; cắt tử cung nếu không kiểm soát được; có nguy cơ sinh non trước 37 tuần
